time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-11-22T17:13:56.570Z,38.814998626709,-122.81583404541,3.0099999904633,0.83,md,13,70,0.009515,0.02,nc,nc75089101,2024-11-22T17:34:28.738Z,"7 km NW of The Geysers, CA",earthquake,0.34,0.899999976,0.26,14,automatic,nc,nc
2024-11-22T17:10:36.790Z,19.200000762939,-155.40232849121,34.70000076294,1.87,md,32,168,0.03758,0.109999999,hv,hv74537547,2024-11-22T17:12:19.500Z,"8 km E of Pāhala, Hawaii",earthquake,0.68,0.649999976,0.0399999991,5,automatic,hv,hv
2024-11-22T16:56:37.810Z,33.512,-116.4596667,7.68,0.62,ml,11,145,0.0749,0.11,ci,ci40798271,2024-11-22T21:28:15.298Z,"20 km ESE of Anza, CA",earthquake,0.31,0.84,0.111,11,reviewed,ci,ci
2024-11-22T16:55:40.743Z,61.1241,-149.4983,27,1.8,ml,,,,0.64,ak,ak024f12laoq,2024-11-22T16:58:03.111Z,"16 km SSE of Elmendorf Air Force Base, Alaska",earthquake,,0.1,,,automatic,ak,ak
2024-11-22T16:45:47.960Z,58.1025,-155.30916666667,-2.15,0.02,ml,10,96,0.05094,0.18,av,av93375273,2024-11-23T05:07:42.180Z,"78 km NW of Karluk, Alaska",earthquake,0.3,3.26,0.36861447512743,10,reviewed,av,av
2024-11-22T16:41:50.770Z,53.436166666667,-168.21183333333,3.14,-0.25,ml,4,280,0.02906,0.04,av,av93027314,2024-11-23T04:54:38.560Z,"70 km NE of Nikolski, Alaska",earthquake,0.67,0.38,0.22589884931925,3,reviewed,av,av
2024-11-22T16:23:06.406Z,65.0236,-148.9107,18.5,1.2,ml,,,,0.52,ak,ak024f12ed4g,2024-11-22T17:00:05.274Z,"25 km SE of Minto, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-22T15:41:00.690Z,61.319333333333,-152.26216666667,3.3,-0.79,ml,8,148,0.07481,0.07,av,av93375233,2024-11-23T03:23:09.060Z,"66 km WNW of Beluga, Alaska",earthquake,0.36,0.36,0.16942220844765,8,reviewed,av,av
2024-11-22T15:38:07.110Z,47.561166666667,-122.70383333333,21.16,2.25,ml,46,39,0.03808,0.19,uw,uw62060941,2024-11-22T19:45:44.670Z,"3 km WNW of Navy Yard City, Washington",earthquake,0.28,0.4,0.21758374240702,34,reviewed,uw,uw
2024-11-22T15:33:33.590Z,44.6645,-114.36166666667,7.13,1.83,ml,16,58,0.3641,0.2,mb,mb90066613,2024-11-22T17:07:38.140Z,"20 km NNW of Challis, Idaho",earthquake,0.51,1.35,0.2169125030189,20,reviewed,mb,mb
2024-11-22T15:30:32.571Z,63.6929,-148.0315,89.4,1.2,ml,,,,0.22,ak,ak024f11uhjt,2024-11-22T15:32:34.282Z,"43 km E of Denali Park, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-11-22T15:22:03.408Z,-0.0324,123.9096,104.932,4.8,mb,32,61,1.517,0.75,us,us6000p6zn,2024-11-22T16:11:32.040Z,"79 km SW of Modisi, Indonesia",earthquake,6.74,7.994,0.121,21,reviewed,us,us
2024-11-22T15:10:47.232Z,55.8337,-149.9859,10,3.1,ml,15,311,2.42,0.36,us,us6000p6zk,2024-11-22T21:09:11.040Z,"242 km SE of Chiniak, Alaska",earthquake,11.63,2.028,0.105,12,reviewed,us,us
2024-11-22T15:09:24.610Z,17.976,-66.978833333333,6.24,2.12,md,7,175,0.06258,0.12,pr,pr71466383,2024-11-22T15:18:39.920Z,"6 km W of Fuig, Puerto Rico",earthquake,0.64,0.6,0.033697540254974,4,reviewed,pr,pr
2024-11-22T15:04:00.770Z,61.409,-152.261,3.04,0.01,ml,8,167,0.1528,0.05,av,av93375213,2024-11-23T03:07:34.780Z,"69 km WNW of Beluga, Alaska",earthquake,0.3,0.36,0.16263593921079,8,reviewed,av,av
2024-11-22T14:46:18.613Z,60.4376,-142.8108,5.8,1.5,ml,,,,0.44,ak,ak024f11cgbp,2024-11-22T14:48:23.629Z,"111 km S of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-11-22T14:42:34.840Z,44.690333333333,-112.99466666667,4.93,0.58,ml,5,178,0.1722,0.13,mb,mb90066608,2024-11-22T16:58:25.630Z,"28 km E of Leadore, Idaho",earthquake,0.71,8.58,0.2890741713196,5,reviewed,mb,mb
2024-11-22T14:41:31.623Z,60.8033,-152.33,96.3,0.7,ml,,,,0.27,ak,ak024f11beqy,2024-11-22T14:43:12.316Z,"58 km WNW of Nikiski, Alaska",earthquake,,2.1,,,automatic,ak,ak
2024-11-22T14:25:46.464Z,46.5671,153.065,53.074,4.6,mb,34,180,7.089,0.74,us,us6000p6zh,2024-11-22T15:17:21.040Z,"Kuril Islands",earthquake,11.99,9.128,0.08,47,reviewed,us,us
2024-11-22T14:09:31.370Z,56.870833333333,-158.11266666667,14.62,-0.57,ml,5,197,0.03123,0.06,av,av93027309,2024-11-23T03:02:19.230Z,"66 km NNE of Chignik, Alaska",earthquake,0.83,0.66,0.46130295481644,5,reviewed,av,av
2024-11-22T14:09:07.540Z,36.0691667,-117.8638333,2.5,1.26,ml,27,71,0.04886,0.14,ci,ci40798215,2024-11-22T18:21:03.369Z,"8 km ENE of Coso Junction, CA",earthquake,0.14,0.21,0.21,18,reviewed,ci,ci
2024-11-22T14:06:48.950Z,56.875666666667,-158.1795,14.29,-1.07,ml,4,129,0.01045,0.18,av,av93027304,2024-11-23T02:58:06.960Z,"66 km NNE of Chignik, Alaska",earthquake,1.31,1.16,0.11098332284366,4,reviewed,av,av
2024-11-22T14:03:21.390Z,58.2925,-154.97933333333,3.32,0.19,ml,9,134,0.04445,0.12,av,av93375163,2024-11-23T02:52:29.420Z,"86 km NNW of Karluk, Alaska",earthquake,0.34,0.79,0.37346638033807,9,reviewed,av,av
2024-11-22T14:03:14.060Z,61.2735,-152.23683333333,3.38,-0.84,ml,9,124,0.04035,0.09,av,av93375158,2024-11-23T02:41:16.180Z,"63 km WNW of Tyonek, Alaska",earthquake,0.34,0.38,0.24370341654942,9,reviewed,av,av
2024-11-22T13:59:15.870Z,38.824,-122.8525,2.05,0.91,md,14,129,0.004919,0.06,nc,nc75089071,2024-11-23T00:17:19.543Z,"10 km NW of The Geysers, CA",earthquake,0.27,0.45,0.26,13,reviewed,nc,nc
2024-11-22T13:34:54.250Z,47.696,-113.65783333333,8.81,0.23,ml,4,268,0.1159,0.04,mb,mb90066618,2024-11-22T17:53:15.070Z,"19 km NNE of Condon, Montana",earthquake,0.87,1.25,0.16663068645668,2,reviewed,mb,mb
2024-11-22T13:34:21.188Z,61.7123,-150.8178,68.3,1.1,ml,,,,0.5,ak,ak024f10ogbq,2024-11-22T13:35:58.446Z,"24 km NW of Susitna, Alaska",earthquake,,2.1,,,automatic,ak,ak
2024-11-22T13:25:28.050Z,60.039666666667,-153.09316666667,-2.4,-0.86,ml,5,109,0.02313,0.16,av,av93375123,2024-11-23T02:01:26.720Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.35,3.48,0.42084305185716,5,reviewed,av,av
2024-11-22T13:11:13.710Z,58.281166666667,-155.031,2.63,-0.44,ml,7,217,0.0228,0.1,av,av93027299,2024-11-23T01:49:23.390Z,"86 km NNW of Karluk, Alaska",earthquake,0.45,0.27,0.29979476034966,7,reviewed,av,av
2024-11-22T12:59:44.491Z,29.057,-98.296,6.66,1.5,ml,12,74,0.1,0.3,tx,tx2024wyps,2024-11-25T14:00:18.040Z,"16 km WSW of Floresville, Texas",earthquake,0,4.756621837616,0.2,13,reviewed,tx,tx
2024-11-22T12:59:14.170Z,33.476,-116.4235,13.1,0.86,ml,47,77,0.1211,0.15,ci,ci40798207,2024-11-22T18:21:41.970Z,"23 km SSW of La Quinta, CA",earthquake,0.19,0.44,0.125,20,reviewed,ci,ci
2024-11-22T12:51:20.810Z,38.821334838867,-122.811668396,3.1500000953674,1.07,md,12,111,0.002405,0.02,nc,nc75089066,2024-11-22T13:09:27.928Z,"7 km NNW of The Geysers, CA",earthquake,1.12,1.14999998,0.28,14,automatic,nc,nc
2024-11-22T12:40:54.800Z,44.335833333333,-114.81283333333,2.98,1.55,ml,11,86,0.2309,0.13,mb,mb90066603,2024-11-22T16:54:09.440Z,"16 km NE of Stanley, Idaho",earthquake,0.46,2.52,0.12125023170673,14,reviewed,mb,mb
2024-11-22T12:40:19.227Z,23.1676,120.2267,10,4.9,mwr,70,36,0.393,0.72,us,us6000p6ze,2024-11-23T14:59:34.643Z,"16 km N of Yongkang, Taiwan",earthquake,1.93,1.833,0.068,21,reviewed,us,us
2024-11-22T12:39:13.360Z,19.172666549683,-155.48516845703,36.970001220703,1.89999998,md,45,94,0.02774,0.170000002,hv,hv74537347,2024-11-22T12:42:00.720Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.7,0.790000021,0.280000001,6,automatic,hv,hv
2024-11-22T12:30:06.810Z,33.8623333,-116.6081667,15.35,1.06,ml,56,31,0.06156,0.14,ci,ci40798199,2024-11-22T18:21:49.030Z,"7 km SW of Garnet, CA",earthquake,0.14,0.33,0.227,28,reviewed,ci,ci
2024-11-22T12:28:43.610Z,62.4952,-148.6748,15,1.9,ml,,,,0.74,ak,ak024f101s79,2024-11-22T12:30:16.698Z,"71 km ENE of Susitna North, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-11-22T12:16:24.840Z,19.1705,-64.5788,26,3.78,md,15,294,0.7565,0.28,pr,pr2024327001,2024-11-22T13:29:21.040Z,"95 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,2.08,19.94,0.18,8,reviewed,pr,pr
2024-11-22T11:59:22.429Z,59.0796,-153.6192,107.1,3.2,ml,,,,0.2,ak,ak024f0zmy36,2024-11-22T13:10:50.040Z,"72 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-11-22T11:47:57.840Z,60.034833333333,-153.13016666667,-0.1,0.92,ml,5,163,0.02494,0.07,av,av93375048,2024-11-23T00:50:37.560Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.31,1.2,0.2871192632188,2,reviewed,av,av
2024-11-22T11:36:26.720Z,61.0841,-151.6126,68.2,1.1,ml,,,,0.61,ak,ak024f0zi0z4,2024-11-22T11:38:48.757Z,"25 km W of Tyonek, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-11-22T11:26:48.730Z,57.0235,-135.65016666667,5.82,0.39,ml,5,195,0.03816,0.08,av,av93375033,2024-11-23T01:04:56.520Z,"19 km W of Sitka, Alaska",earthquake,0.99,1.04,0.24235435220038,5,reviewed,av,av
2024-11-22T11:25:19.811Z,-53.0777,19.6611,10,5,mb,32,60,20.703,0.54,us,us6000p6z5,2024-11-22T12:05:21.040Z,"southwest of Africa",earthquake,11.64,1.881,0.105,29,reviewed,us,us
2024-11-22T11:18:58.250Z,61.324666666667,-152.28766666667,-0.6,-0.14,ml,10,129,0.07743,0.1,av,av93375028,2024-11-23T00:43:25.500Z,"67 km WNW of Beluga, Alaska",earthquake,0.23,4.23,0.12037541703582,9,reviewed,av,av
2024-11-22T11:14:29.700Z,19.055166244507,-155.36199951172,32.529998779297,2.1099999,md,55,210,0.1375,0.140000001,hv,hv74537297,2024-11-22T11:16:11.860Z,"20 km SE of Pāhala, Hawaii",earthquake,0.48,0.699999988,0.230000004,5,automatic,hv,hv
2024-11-22T11:07:50.319Z,-41.4036,-85.4551,10,4.8,mb,31,146,9.271,0.43,us,us6000p6z0,2024-11-22T11:41:59.040Z,"West Chile Rise",earthquake,12.92,1.909,0.07,64,reviewed,us,us
2024-11-22T11:04:58.342Z,-40.3938,-85.3793,10,4.7,mb,45,111,8.531,0.41,us,us6000p6z4,2024-11-25T08:20:03.040Z,"West Chile Rise",earthquake,11.3,1.903,0.108,26,reviewed,us,us
2024-11-22T11:02:17.840Z,19.058000564575,-155.36399841309,31.299999237061,2.17000008,md,46,209,0.1342,0.219999999,hv,hv74537277,2024-11-22T11:03:53.680Z,"20 km SE of Pāhala, Hawaii",earthquake,0.61,0.810000002,0.0799999982,3,automatic,hv,hv
2024-11-22T10:46:00.170Z,33.5091667,-116.4631667,5.21,0.99,ml,59,54,0.07439,0.19,ci,ci40798183,2024-11-22T18:21:41.372Z,"20 km ESE of Anza, CA",earthquake,0.15,0.6,0.232,26,reviewed,ci,ci
2024-11-22T10:36:52.030Z,43.660166666667,-111.0815,2.98,0.85,ml,6,202,0.04542,0.12,mb,mb90066628,2024-11-22T18:24:08.290Z,"6 km NNE of Victor, Idaho",earthquake,0.68,1.17,0.14430829911353,7,reviewed,mb,mb
2024-11-22T10:30:32.800Z,41.597333333333,-112.4195,6.32,1.7,ml,27,90,0.0782,0.23,uu,uu80086971,2024-11-22T16:47:41.090Z,"14 km SW of Thatcher, Utah",earthquake,0.4,1.24,0.38568697520461,3,reviewed,uu,uu
2024-11-22T10:12:09.320Z,33.5101667,-116.4635,4.82,0.95,ml,58,54,0.07353,0.19,ci,ci40798175,2024-11-22T18:23:00.970Z,"20 km ESE of Anza, CA",earthquake,0.15,0.76,0.144,28,reviewed,ci,ci
2024-11-22T10:02:01.110Z,33.8623333,-115.5258333,1.92,1.31,ml,25,71,0.181,0.18,ci,ci40798167,2024-11-22T18:22:02.794Z,"20 km NW of Desert Center, CA",earthquake,0.25,1.14,0.173,18,reviewed,ci,ci
2024-11-22T10:00:01.491Z,62.3887,-148.5673,32.3,2.6,ml,,,,0.63,ak,ak024f0yotn9,2024-11-22T15:12:12.040Z,"66 km N of Chickaloon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-22T09:56:12.660Z,34.6041667,-119.0368333,2.16,1.25,ml,21,47,0.1401,0.24,ci,ci40798159,2024-11-22T20:32:55.535Z,"25 km NNW of Fillmore, CA",earthquake,0.31,0.58,0.183,14,reviewed,ci,ci
2024-11-22T09:56:09.676Z,38.4628,-116.4743,8.2,1.4,ml,6,165.44,0.704,0.1808,nn,nn00887833,2024-11-23T02:04:01.506Z,"79 km ENE of Tonopah, Nevada",earthquake,,3.8,0,1,reviewed,nn,nn
2024-11-22T09:51:06.867Z,52.4164,-169.5965,35,2.8,ml,15,216,0.379,0.59,us,us6000p73i,2024-11-23T05:41:56.040Z,"76 km SW of Nikolski, Alaska",earthquake,4.61,2.005,0.097,14,reviewed,us,us
2024-11-22T09:48:44.310Z,34.3948333,-117.6731667,9.22,0.9,ml,17,132,0.01344,0.13,ci,ci40798151,2024-11-22T18:18:49.345Z,"5 km SSW of Pinon Hills, CA",earthquake,0.3,0.56,0.235,8,reviewed,ci,ci
2024-11-22T09:45:38.970Z,33.5105,-116.4598333,4.33,0.73,ml,43,75,0.0757,0.18,ci,ci40798143,2024-11-22T18:23:17.220Z,"20 km ESE of Anza, CA",earthquake,0.18,0.41,0.162,20,reviewed,ci,ci
2024-11-22T09:43:51.607Z,64.5841,-147.7788,21.6,0.6,ml,,,,0.23,ak,ak024f0ycpp4,2024-11-22T09:45:51.474Z,"25 km S of South Van Horn, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-22T09:29:48.621Z,36.3856,26.846,121.172,4.6,mb,136,109,1.044,0.81,us,us6000p6yq,2024-11-22T12:10:53.040Z,"35 km SW of Mandráki, Greece",earthquake,6.94,7.249,0.064,73,reviewed,us,us
2024-11-22T09:28:45.243Z,62.1902,-149.8402,15,1.4,ml,,,,0.64,ak,ak024f0y9hgs,2024-11-22T09:31:08.713Z,"3 km N of Susitna North, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-22T09:27:47.660Z,36.651333333333,-121.28583333333,2.29,1.17,md,15,125,0.04657,0.09,nc,nc75089046,2024-11-27T00:47:21.559Z,"16 km S of Tres Pinos, CA",earthquake,0.31,1.01,0.278,13,reviewed,nc,nc
2024-11-22T09:24:10.830Z,-10.1898,-75.5446,10,4.7,mb,70,105,2.194,0.5,us,us6000p6yn,2024-11-23T09:00:20.107Z,"45 km NNW of Oxapampa, Peru",earthquake,6.86,1.874,0.056,96,reviewed,us,us
2024-11-22T09:23:11.300Z,19.32,-155.15066666667,3.18,1.85,ml,37,92,0.0396,0.12,hv,hv74537187,2024-11-22T20:09:02.220Z,"16 km SSE of Volcano, Hawaii",earthquake,0.27,0.83,0.14079142620481,30,reviewed,hv,hv
2024-11-22T08:54:46.340Z,45.215166666667,-113.86983333333,4.91,1.55,ml,19,84,0.5656,0.18,mb,mb90066598,2024-11-22T16:41:56.130Z,"4 km NNE of Salmon, Idaho",earthquake,0.38,2.16,0.1058045942134,20,reviewed,mb,mb
2024-11-22T08:52:52.050Z,38.77216720581,-122.79916381836,0.99000000953674,0.8,md,5,186,0.02275,0.01,nc,nc75089041,2024-11-22T09:19:28.365Z,"4 km W of The Geysers, CA",earthquake,1.66,3.61999989,0.2,5,automatic,nc,nc
2024-11-22T08:51:27.415Z,59.5802,-151.2889,36.4,1.8,ml,,,,0.43,ak,ak024f0xsxyd,2024-11-22T08:53:19.569Z,"3 km WSW of Halibut Cove, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-11-22T08:50:32.500Z,33.4665,-116.53,10.23,0.56,ml,33,88,0.06658,0.11,ci,ci40798135,2024-11-22T18:22:26.537Z,"17 km SE of Anza, CA",earthquake,0.16,0.27,0.114,12,reviewed,ci,ci
2024-11-22T08:50:14.930Z,19.071500778198,-155.36766052246,31.360000610352,1.84,ml,52,206,0.1222,0.170000002,hv,hv74537162,2024-11-22T08:53:08.770Z,"18 km SE of Pāhala, Hawaii",earthquake,0.53,0.730000019,1.13,3,automatic,hv,hv
2024-11-22T08:43:23.758Z,31.606,-103.971,7.7405,1.8,ml,16,65,0,0.1,tx,tx2024wyhg,2024-11-22T10:58:54.528Z,"36 km NNW of Toyah, Texas",earthquake,0.50677510886189,0.59302274848115,0.1,10,reviewed,tx,tx
2024-11-22T08:38:55.550Z,54.789333333333,-163.35383333333,1.03,0.51,ml,8,166,0.07668,0.19,av,av93374918,2024-11-23T00:11:11.480Z,"8 km SSE of False Pass, Alaska",earthquake,0.97,2.61,0.19609501379444,7,reviewed,av,av
2024-11-22T08:31:06.041Z,0.4966,126.6325,57.852,4.5,mb,40,51,0.783,0.67,us,us6000p6yg,2024-11-22T13:44:09.040Z,"89 km WSW of Ternate, Indonesia",earthquake,7.96,8.264,0.099,30,reviewed,us,us
2024-11-22T08:28:26.197Z,31.739,-104.117,7.7881,1.7,ml,31,45,0.1,0.1,tx,tx2024wygu,2024-11-22T13:35:17.505Z,"49 km W of Mentone, Texas",earthquake,0.31119366195071,0.56391289216278,0.2,32,reviewed,tx,tx
2024-11-22T08:16:53.822Z,60.6261,-150.7909,80.9,1.6,ml,,,,0.81,ak,ak024f0xlhxi,2024-11-22T08:18:17.444Z,"10 km N of Sterling, Alaska",earthquake,,1.6,,,automatic,ak,ak
2024-11-22T08:13:57.776Z,61.5842,-147.4595,23.3,1.4,ml,,,,0.33,ak,ak024f0xkv35,2024-11-22T08:15:46.507Z,"26 km SSE of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-22T08:05:36.380Z,32.7855,-115.4443333,7.63,1.54,ml,21,114,0.01987,0.22,ci,ci40798127,2024-11-22T18:37:46.324Z,"7 km WSW of Holtville, CA",earthquake,0.35,0.65,0.217,15,reviewed,ci,ci
2024-11-22T08:04:15.155Z,54.4828,-159.7633,28.774,4.3,mb,18,164,0.961,0.68,us,us6000p6y9,2024-11-22T17:37:00.920Z,"106 km SSE of Sand Point, Alaska",earthquake,6.74,5.114,0.147,13,reviewed,us,us
2024-11-22T08:02:17.540Z,60.677,-152.64633333333,11.05,-0.11,ml,8,260,0.08855,0.07,av,av93374858,2024-11-22T23:54:02.560Z,"72 km W of Salamatof, Alaska",earthquake,0.49,0.69,0.2884706978853,8,reviewed,av,av
2024-11-22T07:59:23.420Z,58.414833333333,-154.4605,9.26,0.57,ml,13,280,0.1528,0.17,av,av93374853,2024-11-22T23:50:20.430Z,"94 km N of Karluk, Alaska",earthquake,0.67,0.88,0.27937692171805,14,reviewed,av,av
2024-11-22T07:55:01.876Z,3.9422,-85.9793,10,4.3,mb,35,160,5.942,0.97,us,us6000p6y8,2024-11-22T09:25:33.040Z,"off the coast of Central America",earthquake,10.43,1.955,0.111,23,reviewed,us,us
2024-11-22T07:51:06.027Z,2.6393,128.2565,73.851,5.2,mb,77,35,2.057,1.08,us,us6000p6y6,2024-11-22T08:28:59.040Z,"104 km NNE of Tobelo, Indonesia",earthquake,7.84,6.625,0.041,191,reviewed,us,us
2024-11-22T07:40:40.010Z,57.825666666667,-155.45633333333,21.11,-0.01,ml,5,306,0.237,0.14,av,av93374843,2024-11-22T23:28:24.390Z,"66 km WNW of Karluk, Alaska",earthquake,1.1,1.95,0.28365448394431,5,reviewed,av,av
2024-11-22T07:40:31.800Z,38.78783416748,-122.76899719238,1.1100000143051,1,md,7,98,0.01469,0.02,nc,nc75089036,2024-11-22T07:59:27.783Z,"2 km NNW of The Geysers, CA",earthquake,0.4,0.839999974,0.26,7,automatic,nc,nc
2024-11-22T07:36:00.071Z,31.669,-104.267,2.6648,2.2,ml,15,65,0,0.2,tx,tx2024wyfb,2024-11-22T09:17:06.877Z,"57 km S of Whites City, New Mexico",earthquake,0.95270697839604,1.9428006654767,0.1,15,reviewed,tx,tx
2024-11-22T07:14:07.930Z,44.847833333333,-111.39433333333,7.71,0.09,ml,5,146,0.03063,0.06,mb,mb90066593,2024-11-22T16:33:03.750Z,"18 km WNW of Hebgen Lake Estates, Montana",earthquake,0.48,0.72,0.11092296654118,3,reviewed,mb,mb
2024-11-22T06:59:36.880Z,46.880666666667,-121.9415,8.54,0.26,ml,10,126,0.01597,0.09,uw,uw62060926,2024-11-22T19:28:57.190Z,"15 km NNE of Ashford, Washington",earthquake,0.73,0.42,0.098608349255261,3,reviewed,uw,uw
2024-11-22T06:54:46.990Z,33.6001667,-116.8721667,4.97,0.33,ml,20,60,0.03604,0.15,ci,ci40798119,2024-11-22T18:23:45.243Z,"16 km S of Valle Vista, CA",earthquake,0.28,0.38,0.038,4,reviewed,ci,ci
2024-11-22T06:53:18.580Z,57.064,-135.8115,5.04,-0.11,ml,4,283,0.01516,0.09,av,av93374818,2024-11-22T23:17:46.390Z,"29 km W of Sitka, Alaska",earthquake,0.93,0.62,0.43866489541163,4,reviewed,av,av
2024-11-22T06:49:26.240Z,38.832164764404,-122.74083709717,0.0099999997764826,1.48,md,6,180,0.02966,0.02,nc,nc75089031,2024-11-22T07:07:18.412Z,"2 km NW of Cobb, CA",earthquake,0.99,1.98000002,0.28,7,automatic,nc,nc
2024-11-22T06:47:37.300Z,61.316,-152.257,0.76,-0.29,ml,8,146,0.07067,0.08,av,av93374813,2024-11-22T23:13:45.150Z,"66 km WNW of Beluga, Alaska",earthquake,0.27,1.78,0.20729346484838,8,reviewed,av,av
2024-11-22T06:24:02.866Z,39.2241,-120.0832,9.2,0.5,ml,6,133.01,0.037,0.077,nn,nn00887854,2024-11-23T02:04:05.543Z,"0 km SSW of Carnelian Bay, California",earthquake,,2.2,0.42,4,reviewed,nn,nn
2024-11-22T06:19:48.800Z,37.074833333333,-121.85716666667,10.24,0.98,md,20,72,0.03101,0.09,nc,nc75089021,2024-11-27T00:39:30.504Z,"4 km NNE of Day Valley, CA",earthquake,0.27,0.67,0.208,16,reviewed,nc,nc
2024-11-22T06:11:03.530Z,19.5776,-65.19,77,3.6,md,12,283,1.2453,0.55,pr,pr2024327000,2024-11-22T06:43:16.538Z,"139 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,7.98,17.41,0.16,10,reviewed,pr,pr
2024-11-22T05:53:47.380Z,33.6856667,-116.7891667,16.68,0.76,ml,34,74,0.0675,0.12,ci,ci40798111,2024-11-22T20:32:57.660Z,"9 km SW of Idyllwild, CA",earthquake,0.17,0.33,0.127,15,reviewed,ci,ci
2024-11-22T05:44:55.079Z,61.1775,-146.8219,35,1.5,ml,,,,0.52,ak,ak024f0vz79f,2024-11-22T05:46:58.362Z,"26 km WNW of Valdez, Alaska",earthquake,,2,,,automatic,ak,ak
2024-11-22T05:43:31.338Z,26.2532,124.9733,7.24,4.5,mb,33,91,1.982,0.92,us,us6000p6xu,2024-11-22T13:58:42.137Z,"163 km NNW of Hirara, Japan",earthquake,8.03,5.764,0.135,16,reviewed,us,us
2024-11-22T05:43:17.180Z,46.845833333333,-121.76083333333,1.81,0.36,ml,14,114,0.02167,0.06,uw,uw62060921,2024-11-22T19:17:15.400Z,"22 km ENE of Ashford, Washington",earthquake,0.3,0.43,0.21398351658366,7,reviewed,uw,uw
2024-11-22T05:40:56.160Z,38.735333333333,-122.5155,7.8,2.32,md,85,45,0.03028,0.13,nc,nc75089016,2024-11-22T14:48:46.080Z,"9 km ESE of Middletown, CA",earthquake,0.13,0.3,0.183,66,reviewed,nc,nc
2024-11-22T05:30:44.330Z,36.9395,-113.01483333333,23.52,1.46,ml,12,126,0.1725,0.08,uu,uu80086966,2024-11-22T16:32:19.920Z,"3 km WSW of Centennial Park, Arizona",earthquake,0.38,0.28,0.25003227970269,3,reviewed,uu,uu
2024-11-22T05:28:09.710Z,38.824001312256,-122.81199645996,2.0499999523163,1.77,md,28,63,0.001619,0.05,nc,nc75089011,2024-11-22T05:54:27.906Z,"7 km NNW of The Geysers, CA",earthquake,0.21,0.330000013,0.19,30,automatic,nc,nc
2024-11-22T05:25:39.999Z,32.349,-102.092,7.7637,1.2,ml,11,68,0,0.2,tx,tx2024wyat,2024-11-22T13:45:17.549Z,"37 km NW of Stanton, Texas",earthquake,0.72276385337924,0.87639026259417,0.2,7,reviewed,tx,tx
2024-11-22T04:50:47.040Z,35.7425,-117.5448333,7.58,0.63,ml,21,138,0.08471,0.15,ci,ci40798103,2024-11-22T17:42:57.000Z,"13 km WSW of Searles Valley, CA",earthquake,0.29,0.68,0.144,5,reviewed,ci,ci
2024-11-22T04:49:47.450Z,38.813499450684,-122.81383514404,2.8199999332428,1.46,md,25,54,0.01031,0.02,nc,nc75088996,2024-11-22T05:09:29.612Z,"6 km NW of The Geysers, CA",earthquake,0.25,0.389999986,0.15,28,automatic,nc,nc
2024-11-22T04:37:43.055Z,31.658,-104.308,8.0994,1.9,ml,18,68,0,0.2,tx,tx2024wxzi,2024-11-22T11:28:10.722Z,"57 km S of Whites City, New Mexico",earthquake,1.0553880421756,1.0101009972463,0.1,22,reviewed,tx,tx
2024-11-22T04:34:11.570Z,38.813167572021,-122.81716918945,2.6400001049042,1.17,md,16,57,0.01032,0.02,nc,nc75088986,2024-11-22T04:54:27.497Z,"7 km NW of The Geysers, CA",earthquake,0.3,0.769999981,0.12,17,automatic,nc,nc
2024-11-22T04:32:56.095Z,31.662,-104.307,8.0481,2.2,ml,20,58,0,0.2,tx,tx2024wxzg,2024-11-22T10:06:28.171Z,"57 km S of Whites City, New Mexico",earthquake,0.82521285969329,0.8484617882227,0.1,12,reviewed,tx,tx
2024-11-22T04:27:24.920Z,33.7418333,-117.5575,5.28,2.1,ml,95,24,0.06847,0.19,ci,ci40798087,2024-11-22T20:29:22.230Z,"9 km NNE of Trabuco Canyon, CA",earthquake,0.13,0.33,0.166,23,reviewed,ci,ci
2024-11-22T04:24:30.621Z,63.2745,-149.2871,5.3,2.1,ml,,,,0.73,ak,ak024f0v9fg6,2024-11-22T04:26:24.893Z,"21 km SW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-11-22T04:16:34.510Z,47.668666666667,-120.1805,-0.8,0.46,ml,6,103,0.03156,0.12,uw,uw62060916,2024-11-22T19:06:55.180Z,"2 km ESE of Entiat, Washington",earthquake,0.33,1.13,0.10569556363499,4,reviewed,uw,uw
